frame,numero_pers,distance_x,distance_y,distance_z,zone_jeu
68,1,-84.88324,251.82928,74.0,h6
68,0,81.51276,-102.292755,74.0,h3
68,4,22.90696927042683,-71.57860910859397,18.480613232720405,m1
69,1,-85.66766,251.85376,74.0,h6
69,0,80.562195,-160.50903,74.0,h4
69,4,16.157171643202574,-56.76700708027271,20.835075485393766,m1
70,1,-87.23682,251.90265,74.0,h6
70,0,74.95056,-196.36755,74.0,g5
70,4,9.407374015978315,-41.95540505195146,21.619999992283727,m1
71,1,-88.137695,248.76013,74.0,h6
71,0,72.3811,-117.62277,74.0,g4
71,4,2.657576388754057,-27.14380302363021,20.83538675339031,m1
72,1,-88.370605,242.40802,74.0,h6
72,0,67.10657,-192.38556,74.0,g5
72,4,-4.092221238470206,-12.33220099530894,18.481235768713493,m1
73,1,-88.137695,248.76013,74.0,h6
73,0,66.16913,-184.37534,74.0,g5
73,4,-10.842018865694463,2.479401033012296,14.557547038253293,m1
74,1,-87.58362,242.3841,74.0,h6
74,0,67.17792,-106.08081,74.0,g4
74,4,-17.591816492918728,17.291003061333576,9.064320562009698,m1
75,1,-86.12445,239.15161,74.0,h6
75,0,56.27472,-125.33392,74.0,g4
75,4,-24.342952728271484,32.105542500813804,2.0,d3
76,1,-83.31091,229.46802,74.0,h6
76,0,55.585083,-152.67117,74.0,g4
76,4,-30.41777059277331,45.43598432630292,8.278291053732,d3
77,1,-80.04498,232.5769,74.0,h6
77,0,34.920837,-152.69742,74.0,g4
77,4,-36.49282940673828,58.76695488580069,12.987199999999998,d3
78,1,-76.0,235.65472,74.0,h6
78,0,49.548035,-148.74667,74.0,g4
78,4,-36.687451185821395,45.10295201754642,19.83624337103493,d3
79,1,-71.17963,238.70105,74.0,g6
79,0,28.861633,-168.54413,74.0,g4
79,4,-36.88207296490451,31.43894914929215,25.11574899628647,d3
80,1,-69.51001,241.83466,74.0,g6
80,0,42.628906,-133.09879,74.0,g4
80,4,-37.07669474398762,17.774946281037877,28.825716875754615,d3
81,1,-66.46765,238.55902,74.0,g6
81,0,41.81665,-152.68866,74.0,g4
81,4,-37.271316523070745,4.110943412783607,30.96614700943937,d3
82,1,-64.897766,238.51166,74.0,g6
82,0,27.120789,-172.53,74.0,g4
82,4,-37.46593830215386,-9.55305945547067,31.537039397340745,d3
83,1,-63.513794,232.08704,74.0,g6
83,0,27.140686,-160.61105,74.0,g4
83,4,-37.66056008123698,-23.217062323724935,30.538394039458726,d3
84,1,-62.820007,228.86609,74.0,g6
84,0,28.000305,-164.57364,74.0,g4
84,4,-37.855181860320094,-36.88106519197921,27.97021093579332,d3
85,1,-62.12494,225.63928,74.0,g5
85,0,28.017395,-152.70618,74.0,g4
85,4,-38.04980363940321,-50.545068060233476,23.832490086344514,d3
86,1,-61.155823,232.01715,74.0,g6
86,0,25.44336,-144.8381,74.0,g4
86,4,-38.24442541848632,-64.20907092848776,18.125231491112327,d3
87,1,-60.101074,241.54858,74.0,g6
87,0,22.856995,-144.83972,74.0,m4
87,4,-38.43904719756944,-77.87307379674203,10.848435150096748,d3
88,1,-59.83362,251.04865,74.0,g6
88,0,23.678223,-160.61768,74.0,m4
88,4,-38.633711433410646,-91.5400574684143,2.0,g2
89,1,-58.271362,250.99994,74.0,g6
89,0,22.834717,-152.71277,74.0,m4
89,4,-38.808871034585444,-103.83766004984314,9.883531946146483,g2
90,1,-54.72815,266.6106,74.0,g6
90,0,16.817871,-144.84357,74.0,m4
90,4,-38.984030635760256,-116.13526263127198,16.197526146509574,g2
91,1,-50.765015,269.60748,74.0,g6
91,0,9.172974,-125.2894,74.0,m4
91,4,-39.15919023693505,-128.43286521270082,20.941982601089283,g2
92,1,-51.380127,275.8612,74.0,g7
92,0,3.0563965,-137.0,74.0,m4
92,4,-39.33434983810986,-140.73046779412962,24.116901309885595,g2
93,1,-44.122253,288.01038,74.0,g7
93,0,-1.9754639,-121.388245,74.0,m4
93,4,-39.50952680795843,-153.02928979513862,25.722363636363642,g2
94,1,-42.296448,300.2437,74.0,g7
94,0,-1.9754639,-121.388245,74.0,m4
94,4,-42.78252647810169,-123.02473464415648,28.250633605316267,g2
95,1,-41.388855,306.3249,74.0,g7
95,0,-11.588501,-133.08167,74.0,m4
95,4,-46.05552614824495,-93.02017949317433,29.209365828485502,g2
96,1,-42.849426,309.42535,74.0,g7
96,0,-11.588501,-133.08167,74.0,m4
96,4,-49.328525818388215,-63.015624342192176,28.598560305871345,g2
97,1,-44.453064,306.43414,74.0,g7
97,0,-11.588501,-133.08167,74.0,m4
97,4,-52.60152548853148,-33.01106919121002,26.418217037473802,g2
98,1,-45.21936,306.4615,74.0,g7
98,0,-8.26416,-144.85947,74.0,m4
98,4,-55.874525158674736,-3.00651404022787,22.668336023292863,g2
99,1,-46.75226,306.5161,74.0,g7
99,0,-7.835205,-184.65979,74.0,m5
99,4,-59.147524828818,26.99804111075428,17.348917263328545,g2
100,1,-49.897095,303.5725,74.0,g7
100,0,-2.659546,-192.69907,74.0,m5
100,4,-62.420524498961264,57.00259626173643,10.459960757580827,g2
101,1,-51.432556,303.62683,74.0,g7
101,0,0.1494751,-172.60748,74.0,m4
101,4,-65.69404344558716,87.01191177368165,2.0,g3
102,1,-55.35608,300.70294,74.0,g7
102,0,3.6044312,-176.5951,74.0,m4
102,4,-68.6397431487161,114.01601140956556,9.534392052046329,g3
103,1,-60.412415,285.4743,74.0,g7
103,0,5.348938,-176.58951,74.0,m4
103,4,-71.58555968905362,141.02118212666625,15.499451818181816,g3
104,1,-64.4646,279.40668,74.0,g7
104,0,14.105408,-168.58176,74.0,m4
104,4,-56.36300023075817,102.30818847671233,18.27971912722936,g3
105,1,-66.109314,276.3499,74.0,g7
105,0,14.105408,-168.58176,74.0,m4
105,4,-41.140440772462696,63.59519482675838,19.490448690493512,g3
106,1,-72.522156,270.31854,74.0,g6
106,0,17.546875,-176.55054,74.0,m4
106,4,-25.917881314167236,24.882201176804465,19.13164050797428,g3
107,1,-75.53314,273.54272,74.0,g6
107,0,42.707764,-164.54083,74.0,g4
107,4,-10.695321855871775,-13.83079247314949,17.20329457967165,g3
108,1,-80.09552,276.81403,74.0,h7
108,0,46.17694,-168.49994,74.0,g4
108,4,4.527237602423694,-52.543786123103416,13.705410905585635,g3
109,1,-84.65265,280.08154,74.0,h7
109,0,53.026672,-156.61383,74.0,g4
109,4,19.749797060719153,-91.25677977305733,8.637989485716236,g3
110,1,-86.64502,289.46368,74.0,h7
110,0,57.278687,-148.73932,74.0,g4
110,4,34.97446975708008,-129.9751476685206,2.0,
111,1,-89.63269,292.6601,74.0,h7
111,0,58.137024,-148.7385,74.0,g4
111,4,48.67477326954599,-164.81684195347913,7.894982460636175,
112,1,-93.63098,289.70245,74.0,h7
112,0,64.10974,-144.8136,74.0,g4
112,4,,,,
113,1,-98.01251,277.4085,74.0,h7
113,0,70.1416,-148.72705,74.0,g4
113,4,,,,
114,1,-100.60773,271.23633,74.0,h6
114,0,72.91998,-168.4317,74.0,g4
114,4,,,,
115,1,-104.6499,268.22943,74.0,h6
115,0,74.773315,-180.35068,74.0,g4
115,4,,,,
116,1,-107.38098,277.71936,74.0,h7
116,0,77.40961,-184.33212,74.0,h5
116,4,,,,
117,1,-110.60449,293.38202,74.0,h7
117,0,79.33319,-200.37091,74.0,h5
117,4,,,,
118,1,-111.61212,305.75793,74.0,h7
118,0,78.611206,-212.5008,74.0,h5
118,4,,,,
119,1,-113.79962,308.90686,74.0,h7
119,0,78.51416,-204.40851,74.0,h5
119,4,,,,
120,1,-113.66113,311.96765,74.0,h7
120,0,80.864136,-184.31885,74.0,h5
120,4,,,,
121,1,-112.25018,308.85162,74.0,h7
121,0,83.50714,-188.30597,74.0,h5
121,4,,,,
