nom,debut,fin,genre,lateralite,set,systeme,coup,type_service,type_coup,zone_jeu,faute,effet_coup,coor_balle_x,coor_balle_y,coor_balle_z,joueur_frappe,joueur_sur,coor_frappe_x,coor_frappe_y,coor_frappe_z,time_frappe,premier_rebond_x,premier_rebond_y,premier_rebond_z,time_premier_rebond,probleme_annotation
TRULS-MOREGARD,51872,51883,garcon,revers,4,att/att,TRULS-MOREGARD,,offensif,g2,,bloc,-29.798440361022948,61.090960311889646,2,TRULS-MOREGARD,FAN-ZHENDONG,80.69142227172851,-379.09057693481446,100,51876,,,,,
FAN-ZHENDONG,51884,51900,garcon,revers,4,att/att,serveur_point_pour,,intermediaire,,out,topspin,,,,FAN-ZHENDONG,TRULS-MOREGARD,-65.88322062492371,6.4674120585123696,100,51887,,,,,
TRULS-MOREGARD,52267,52290,garcon,coup_droit,4,att/att,TRULS-MOREGARD,lat_droit,,g3,,,-62.573462104797365,93.25599365234375,2,TRULS-MOREGARD,FAN-ZHENDONG,44.561343383789065,-282.8946731567383,100,52277,31.89605140686035,-126.46978386243184,2,52279,
FAN-ZHENDONG,52291,52298,garcon,revers,4,att/att,FAN-ZHENDONG,,intermediaire,d3,,topspin,-54.309820365905765,-101.89721013704936,2,FAN-ZHENDONG,TRULS-MOREGARD,-68.6302330493927,16.347507858276366,100,52291,,,,,
TRULS-MOREGARD,52299,52311,garcon,coup_droit,4,att/att,TRULS-MOREGARD,,offensif,g3,,topspin,-55.31287879943848,108.77057749430338,2,TRULS-MOREGARD,FAN-ZHENDONG,-46.85118389129639,-349.667348353068,100,52305,,,,,
FAN-ZHENDONG,52312,52331,garcon,revers,4,att/att,serveur_point_pour,,intermediaire,,out,topspin,,,,FAN-ZHENDONG,TRULS-MOREGARD,-56.877327060699464,124.3057871500651,100,52314,,,,,
FAN-ZHENDONG,52778,52784,garcon,coup_droit,4,att/att,FAN-ZHENDONG,lat_droit,,m2,,,22.807849502563478,-78.02885595957439,2,FAN-ZHENDONG,TRULS-MOREGARD,-58.965146160125734,80.58717981974284,100,52778,-35.901733016967775,51.58528226216634,2,52779,
TRULS-MOREGARD,52785,52798,garcon,revers,4,att/att,TRULS-MOREGARD,,defensif,m3,,poussette,-18.270322418212892,108.10603955586751,2,TRULS-MOREGARD,FAN-ZHENDONG,29.833147048950195,-133.48309215108554,100,52786,,,,,
FAN-ZHENDONG,52799,52812,garcon,coup_droit,4,att/att,FAN-ZHENDONG,,offensif,m3,,topspin,-13.243647384643555,-112.43607770601908,2,FAN-ZHENDONG,TRULS-MOREGARD,-35.982253837585446,148.41241607666015,100,52805,,,,,
TRULS-MOREGARD,52813,52830,garcon,coup_droit,4,att/att,serveur_point_pour,,intermediaire,,out,topspin,,,,TRULS-MOREGARD,FAN-ZHENDONG,3.260203552246094,-372.531568145752,100,52817,,,,,
FAN-ZHENDONG,53330,53372,garcon,coup_droit,4,att/att,FAN-ZHENDONG,lat_droit,,g2,,,38.01711235046387,-78.09470090866088,2,FAN-ZHENDONG,TRULS-MOREGARD,-74.56241080760955,87.15681508382161,100,53358,-31.31466999053955,86.4501719156901,2,53362,
TRULS-MOREGARD,53373,53387,garcon,revers,4,att/att,TRULS-MOREGARD,,defensif,g3,,poussette,-44.84087772369385,96.09359347025553,2,TRULS-MOREGARD,FAN-ZHENDONG,53.515560150146484,-147.57033216953278,100,53375,,,,,
FAN-ZHENDONG,53388,53398,garcon,revers,4,att/att,FAN-ZHENDONG,,intermediaire,m3,,topspin,21.684609603881835,-109.02372495333354,2,FAN-ZHENDONG,TRULS-MOREGARD,-73.42618330717087,58.52165285746256,100,53392,,,,,
TRULS-MOREGARD,53399,53407,garcon,revers,4,att/att,TRULS-MOREGARD,,offensif,d3,,bloc,44.60604133605957,116.22893447875977,2,TRULS-MOREGARD,FAN-ZHENDONG,60.50316848754883,-278.9482442220052,100,53401,,,,,
FAN-ZHENDONG,53408,53420,garcon,coup_droit,4,att/att,FAN-ZHENDONG,,intermediaire,g3,,topspin,41.11204872131348,-116.01025991439819,2,FAN-ZHENDONG,TRULS-MOREGARD,59.295649719238284,214.61260299682618,100,53412,,,,,
TRULS-MOREGARD,53421,53429,garcon,revers,4,att/att,TRULS-MOREGARD,,intermediaire,g1,,topspin,-29.198982620239256,38.6301633199056,2,TRULS-MOREGARD,FAN-ZHENDONG,31.74247512817383,-305.8815503438314,100,53422,,,,,
FAN-ZHENDONG,53430,53445,garcon,revers,4,att/att,FAN-ZHENDONG,,intermediaire,d3,,topspin,-29.912160301208495,-122.90858968893687,2,FAN-ZHENDONG,TRULS-MOREGARD,-91.4790867805481,140.38209342956543,100,53439,,,,,
TRULS-MOREGARD,53446,53460,garcon,coup_droit,4,att/att,serveur_point_pour,,intermediaire,,filet,topspin,,,,TRULS-MOREGARD,FAN-ZHENDONG,-10.908960342407227,-364.8571627298991,100,53450,,,,,
TRULS-MOREGARD,54203,54238,garcon,coup_droit,4,att/att,TRULS-MOREGARD,lat_droit,,m3,,,-2.7975975036621095,101.61359430948893,2,TRULS-MOREGARD,FAN-ZHENDONG,47.64189987182617,-245.3858990987142,100,54226,43.163443374633786,-119.49554229577383,2,54228,
FAN-ZHENDONG,54239,54249,garcon,revers,4,att/att,serveur_point_contre,,offensif,d3,pt_gagne,topspin,-66.50396099090577,-133.45820622046787,2,FAN-ZHENDONG,TRULS-MOREGARD,-17.656155014038085,83.0818058013916,100,54241,,,,,
TRULS-MOREGARD,54820,54844,garcon,coup_droit,4,att/att,TRULS-MOREGARD,lat_droit,,g1,,,-43.10272026062012,38.80875778198242,2,TRULS-MOREGARD,FAN-ZHENDONG,49.90094757080078,-286.62278900146487,100,54828,23.731111907958983,-109.02792763710022,2,54832,
FAN-ZHENDONG,54845,54857,garcon,revers,4,att/att,FAN-ZHENDONG,,defensif,m2,,poussette,0.4393184661865234,-77.9320156733195,2,FAN-ZHENDONG,TRULS-MOREGARD,-46.93845796585083,45.30876350402832,100,54846,,,,,
TRULS-MOREGARD,54858,54872,garcon,revers,4,att/att,TRULS-MOREGARD,,intermediaire,g3,,topspin,-28.052505874633788,105.17097231547038,2,TRULS-MOREGARD,FAN-ZHENDONG,23.38170394897461,-227.06684042612713,100,54864,,,,,
FAN-ZHENDONG,54873,54899,garcon,coup_droit,4,att/att,serveur_point_pour,,intermediaire,,out,bloc,,,,FAN-ZHENDONG,TRULS-MOREGARD,-61.57576532363892,167.14581146240235,100,54876,,,,,
FAN-ZHENDONG,55618,55642,garcon,coup_droit,4,att/att,FAN-ZHENDONG,lat_droit,,m2,,,-7.751082992553711,-81.32395165761312,2,FAN-ZHENDONG,TRULS-MOREGARD,-64.70937662124634,86.99583269755045,100,55630,-51.01245307922363,83.6191396077474,2,55633,
TRULS-MOREGARD,55643,55654,garcon,revers,4,att/att,TRULS-MOREGARD,,intermediaire,m3,,topspin,7.078265380859375,123.08604202270507,2,TRULS-MOREGARD,FAN-ZHENDONG,12.995507431030273,-197.84468304316204,100,55647,,,,,
FAN-ZHENDONG,55655,55663,garcon,coup_droit,4,att/att,FAN-ZHENDONG,,offensif,d2,,topspin,-34.46111011505127,-88.10150435765584,2,FAN-ZHENDONG,TRULS-MOREGARD,3.219173049926758,123.15964342753092,100,55658,,,,,
TRULS-MOREGARD,55664,55678,garcon,coup_droit,4,att/att,serveur_point_pour,,intermediaire,,filet,bloc,,,,TRULS-MOREGARD,FAN-ZHENDONG,-60.948362302780154,-342.02825419108075,100,55666,,,,,
FAN-ZHENDONG,56226,56266,garcon,coup_droit,4,att/att,FAN-ZHENDONG,lat_droit,,m2,,,-8.654674530029297,-71.05557578404745,2,FAN-ZHENDONG,TRULS-MOREGARD,-69.99365558624268,74.42093251546224,100,56253,-51.01245307922363,83.6191396077474,2,56257,
TRULS-MOREGARD,56267,56278,garcon,revers,4,att/att,TRULS-MOREGARD,,offensif,g2,,flip,-66.59189281463622,90.17771288553874,2,TRULS-MOREGARD,FAN-ZHENDONG,14.159118270874023,-176.15235004425048,100,56271,,,,,
FAN-ZHENDONG,56279,56286,garcon,revers,4,att/att,FAN-ZHENDONG,,intermediaire,m3,,topspin,-18.39347915649414,-112.42681438128153,2,FAN-ZHENDONG,TRULS-MOREGARD,-82.98394768238067,39.32100613911947,100,56280,,,,,
TRULS-MOREGARD,56287,56307,garcon,coup_droit,4,att/att,serveur_point_pour,,intermediaire,,filet,topspin,,,,TRULS-MOREGARD,FAN-ZHENDONG,6.924536895751953,-317.73179461161294,100,56289,,,,,
TRULS-MOREGARD,56878,56897,garcon,coup_droit,4,att/att,TRULS-MOREGARD,lat_droit,,g2,,,-61.10106158256531,74.28385098775227,2,TRULS-MOREGARD,FAN-ZHENDONG,59.32899017333985,-260.1868454615275,100,56885,42.15281448364258,-126.47771887779236,2,56887,
FAN-ZHENDONG,56898,56905,garcon,revers,4,att/att,FAN-ZHENDONG,,intermediaire,m2,,topspin,19.76191635131836,-78.01566867828369,2,FAN-ZHENDONG,TRULS-MOREGARD,-69.08936281204224,35.903618876139326,100,56899,,,,,
TRULS-MOREGARD,56906,56915,garcon,revers,4,att/att,TRULS-MOREGARD,,offensif,d3,,bloc,52.245361328125,125.28586171468099,2,TRULS-MOREGARD,FAN-ZHENDONG,59.17395706176758,-234.19528891245525,100,56909,,,,,
FAN-ZHENDONG,56916,56929,garcon,coup_droit,4,att/att,FAN-ZHENDONG,,intermediaire,m3,,topspin,-2.921457290649414,-108.97319040298461,2,FAN-ZHENDONG,TRULS-MOREGARD,66.29830474853516,266.00589447021486,100,56920,,,,,
TRULS-MOREGARD,56930,56943,garcon,coup_droit,4,att/att,serveur_point_pour,,intermediaire,,filet,topspin,,,,TRULS-MOREGARD,FAN-ZHENDONG,-40.77691917419433,-377.27148119608563,100,56933,,,,,
TRULS-MOREGARD,57443,57486,garcon,coup_droit,4,att/att,TRULS-MOREGARD,lat_droit,,g1,,,-59.941606521606445,42.25624758402507,2,TRULS-MOREGARD,FAN-ZHENDONG,46.68156433105469,-279.0926771799723,100,57472,13.608428192138671,-88.27334403991699,2,57476,
FAN-ZHENDONG,57487,57501,garcon,revers,4,att/att,FAN-ZHENDONG,,intermediaire,g3,,topspin,56.33532180786133,-98.73289629618327,2,FAN-ZHENDONG,TRULS-MOREGARD,-103.4930965423584,26.562703450520832,100,57492,,,,,
TRULS-MOREGARD,57502,57508,garcon,revers,4,att/att,TRULS-MOREGARD,,offensif,g2,,bloc,-34.37332324981689,80.1967004140218,2,TRULS-MOREGARD,FAN-ZHENDONG,99.84597702026367,-222.89981632232667,100,57503,,,,,
FAN-ZHENDONG,57509,57518,garcon,revers,4,att/att,FAN-ZHENDONG,,intermediaire,d3,,topspin,-60.769018745422365,-112.35059990882874,2,FAN-ZHENDONG,TRULS-MOREGARD,-88.06409201622009,96.82959009806315,100,57511,,,,,
TRULS-MOREGARD,57519,57541,garcon,coup_droit,4,att/att,TRULS-MOREGARD,,intermediaire,m2,,bloc,-23.09798393249512,48.20278816223144,2,TRULS-MOREGARD,FAN-ZHENDONG,-53.439,-401.55,100,57526,,,,,
FAN-ZHENDONG,57542,57556,garcon,coup_droit,4,att/att,FAN-ZHENDONG,,offensif,m3,,topspin,14.609178161621093,-91.71695343653361,2,FAN-ZHENDONG,TRULS-MOREGARD,30.1529109954834,97.92967414855957,100,57550,,,,,
TRULS-MOREGARD,57557,57582,garcon,revers,4,att/att,TRULS-MOREGARD,,intermediaire,g2,,topspin,-45.73610334396362,54.926646677653,2,TRULS-MOREGARD,FAN-ZHENDONG,7.482141494750977,-396.3656889597575,100,57567,,,,,
FAN-ZHENDONG,57583,57595,garcon,coup_droit,4,att/att,FAN-ZHENDONG,,offensif,g3,,topspin,60.3514404296875,-91.86892509460449,2,FAN-ZHENDONG,TRULS-MOREGARD,-49.4933985710144,148.694296391805,100,57589,,,,,
TRULS-MOREGARD,57596,57612,garcon,revers,4,att/att,TRULS-MOREGARD,,intermediaire,m2,,topspin,-11.947276306152343,70.36076545715332,2,TRULS-MOREGARD,FAN-ZHENDONG,114.17577667236328,-374.55094680786135,100,57603,,,,,
FAN-ZHENDONG,57613,57621,garcon,coup_droit,4,att/att,FAN-ZHENDONG,,offensif,d3,,topspin,-50.02618989944458,-94.96470034917196,2,FAN-ZHENDONG,TRULS-MOREGARD,-87.02107577323913,127.97327982584635,100,57616,,,,,
TRULS-MOREGARD,57622,57639,garcon,coup_droit,4,att/att,TRULS-MOREGARD,,intermediaire,d2,,topspin,63.35585021972656,47.031280263264975,2,TRULS-MOREGARD,FAN-ZHENDONG,17.58885803222656,-348.6664040883382,100,57631,,,,,
FAN-ZHENDONG,57640,57652,garcon,coup_droit,4,att/att,FAN-ZHENDONG,,intermediaire,d2,,topspin,-44.23582458496094,-64.05301183064779,2,FAN-ZHENDONG,TRULS-MOREGARD,90.84856262207032,219.5908103942871,100,57644,,,,,
TRULS-MOREGARD,57653,57670,garcon,coup_droit,4,att/att,TRULS-MOREGARD,,intermediaire,d2,,topspin,55.541630554199216,47.13716176350911,2,TRULS-MOREGARD,FAN-ZHENDONG,-161.3353343963623,-292.79910532633465,100,57662,,,,,
FAN-ZHENDONG,57671,57688,garcon,coup_droit,4,att/att,FAN-ZHENDONG,,intermediaire,m3,,topspin,14.424008178710938,-126.45626777013143,2,FAN-ZHENDONG,TRULS-MOREGARD,222.13445739746095,233.24098790486653,100,57680,,,,,
TRULS-MOREGARD,57689,57710,garcon,revers,4,att/att,serveur_point_pour,,intermediaire,,out,topspin,,,,TRULS-MOREGARD,FAN-ZHENDONG,-122.63826160430908,-284.68833503723147,100,57695,,,,,
FAN-ZHENDONG,58460,58507,garcon,coup_droit,4,att/att,FAN-ZHENDONG,lat_droit,,g3,,,41.09113121032715,-102.14167567888896,2,FAN-ZHENDONG,TRULS-MOREGARD,-78.71502461433411,112.30724258422852,100,58496,-59.14370422363281,111.95169118245443,2,58497,
TRULS-MOREGARD,58508,58517,garcon,coup_droit,4,att/att,TRULS-MOREGARD,,offensif,m3,,topspin,17.62032127380371,110.55711441040039,2,TRULS-MOREGARD,FAN-ZHENDONG,72.68031997680664,-219.4100732167562,100,58511,,,,,
FAN-ZHENDONG,58518,58528,garcon,coup_droit,4,att/att,serveur_point_pour,,intermediaire,,filet,topspin,,,,FAN-ZHENDONG,TRULS-MOREGARD,-17.937954330444335,196.0154006958008,100,58520,,,,,
FAN-ZHENDONG,59206,59238,garcon,coup_droit,4,att/att,FAN-ZHENDONG,lat_droit,,g3,,,58.365987396240236,-98.73861455917358,2,FAN-ZHENDONG,TRULS-MOREGARD,-78.70235977172851,80.90057373046875,100,59227,-53.88197536468506,127.33380991617838,2,59229,
TRULS-MOREGARD,59239,59251,garcon,revers,4,att/att,TRULS-MOREGARD,,intermediaire,g2,,topspin,-40.5910062789917,64.43553009033204,2,TRULS-MOREGARD,FAN-ZHENDONG,86.86495819091797,-186.69978411992392,100,59241,,,,,
FAN-ZHENDONG,59252,59261,garcon,revers,4,att/att,FAN-ZHENDONG,,offensif,m3,,topspin,-2.0612808227539063,-126.4435160001119,2,FAN-ZHENDONG,TRULS-MOREGARD,-90.4225712776184,26.407208506266276,100,59256,,,,,
TRULS-MOREGARD,59262,59273,garcon,revers,4,att/att,TRULS-MOREGARD,,intermediaire,g2,,topspin,-34.7315954208374,61.162436421712236,2,TRULS-MOREGARD,FAN-ZHENDONG,43.700608825683595,-383.72091534932457,100,59264,,,,,
FAN-ZHENDONG,59274,59284,garcon,revers,4,att/att,FAN-ZHENDONG,,offensif,g3,,topspin,29.833147048950195,-133.48309215108554,2,FAN-ZHENDONG,TRULS-MOREGARD,-55.101725006103514,77.36129557291666,100,59278,,,,,
TRULS-MOREGARD,59285,59295,garcon,revers,4,att/att,serveur_point_pour,,intermediaire,,filet,bloc,,,,TRULS-MOREGARD,FAN-ZHENDONG,56.77399520874023,-379.5174825032552,100,59287,,,,,
TRULS-MOREGARD,60323,60351,garcon,coup_droit,4,att/att,TRULS-MOREGARD,lat_droit,,d2,,,66.20448760986328,56.53147087097168,2,TRULS-MOREGARD,FAN-ZHENDONG,49.805912780761716,-260.2731986363729,100,60338,60.508271026611325,-116.04018824895223,2,60341,
FAN-ZHENDONG,60352,60361,garcon,coup_droit,4,att/att,FAN-ZHENDONG,,offensif,d3,,flip,-61.11563262939453,-126.3978330453237,2,FAN-ZHENDONG,TRULS-MOREGARD,60.57817001342774,24.61068967183431,100,60354,,,,,
TRULS-MOREGARD,60362,60371,garcon,coup_droit,4,att/att,TRULS-MOREGARD,,intermediaire,g3,,bloc,-70.2590342760086,99.66241671244303,2,TRULS-MOREGARD,FAN-ZHENDONG,-117.98290138244629,-276.9954900741577,100,60364,,,,,
FAN-ZHENDONG,60372,60383,garcon,revers,4,att/att,FAN-ZHENDONG,,intermediaire,m3,,topspin,24.735369873046874,-115.98499155044556,2,FAN-ZHENDONG,TRULS-MOREGARD,-62.90804533958435,80.64978892008463,100,60374,,,,,
TRULS-MOREGARD,60384,60397,garcon,revers,4,att/att,TRULS-MOREGARD,,intermediaire,m3,,bloc,24.33479881286621,94.9157096862793,2,TRULS-MOREGARD,FAN-ZHENDONG,66.42012786865234,-359.6409397125244,100,60387,,,,,
FAN-ZHENDONG,60398,60411,garcon,coup_droit,4,att/att,FAN-ZHENDONG,,offensif,d2,,topspin,-50.90265789031982,-88.04273211161295,2,FAN-ZHENDONG,TRULS-MOREGARD,-5.165748214721679,150.80283292134604,100,60405,,,,,
TRULS-MOREGARD,60412,60456,garcon,coup_droit,4,att/att,serveur_point_pour,,intermediaire,,filet,bloc,,,,TRULS-MOREGARD,FAN-ZHENDONG,-121.10414047241211,-273.2155745188395,100,60421,,,,,
TRULS-MOREGARD,61076,61104,garcon,coup_droit,4,att/att,TRULS-MOREGARD,lat_droit,,g1,,,-36.147318077087405,38.71940828959147,2,TRULS-MOREGARD,FAN-ZHENDONG,50.98129425048828,-290.40307909647623,100,61090,22.70793685913086,-109.02582629521687,2,61094,
FAN-ZHENDONG,61105,61118,garcon,revers,4,att/att,FAN-ZHENDONG,,defensif,m2,,poussette,-9.672725296020507,-71.05065886179607,2,FAN-ZHENDONG,TRULS-MOREGARD,-38.8077486038208,54.82952766418457,100,61106,,,,,
TRULS-MOREGARD,61119,61137,garcon,revers,4,att/att,TRULS-MOREGARD,,intermediaire,m3,,flip,-11.547647476196289,101.76658070882162,2,TRULS-MOREGARD,FAN-ZHENDONG,7.878146362304688,-179.77015523910524,100,61126,,,,,
FAN-ZHENDONG,61138,61152,garcon,revers,4,att/att,FAN-ZHENDONG,,intermediaire,g3,,topspin,25.819043350219726,-91.7541940053304,2,FAN-ZHENDONG,TRULS-MOREGARD,-41.44655857086182,70.80868008931478,100,61143,,,,,
TRULS-MOREGARD,61153,61167,garcon,coup_droit,4,att/att,TRULS-MOREGARD,,offensif,g3,,topspin,-59.30399932861328,105.72450714111328,2,TRULS-MOREGARD,FAN-ZHENDONG,42.65077590942383,-407.7225860595703,100,61161,,,,,
FAN-ZHENDONG,61168,61176,garcon,revers,4,att/att,FAN-ZHENDONG,,intermediaire,g2,,topspin,47.13689346313477,-81.54779574076335,2,FAN-ZHENDONG,TRULS-MOREGARD,-81.84061970710755,137.11664733886718,100,61169,,,,,
TRULS-MOREGARD,61177,61186,garcon,revers,4,att/att,TRULS-MOREGARD,,intermediaire,m2,,bloc,-13.052294921875,60.84838053385417,2,TRULS-MOREGARD,FAN-ZHENDONG,86.67035140991212,-252.49309463500975,100,61180,,,,,
FAN-ZHENDONG,61187,61196,garcon,revers,4,att/att,FAN-ZHENDONG,,intermediaire,m3,,topspin,-8.097700500488282,-112.44533232053121,2,FAN-ZHENDONG,TRULS-MOREGARD,-67.42137885093689,130.67810096740723,100,61190,,,,,
TRULS-MOREGARD,61197,61216,garcon,coup_droit,4,att/att,serveur_point_contre,,intermediaire,m3,pt_gagne,topspin,-3.4418582916259766,132.49261512756348,2,TRULS-MOREGARD,FAN-ZHENDONG,10.023017501831054,-340.966529973348,100,61201,,,,,
FAN-ZHENDONG,61946,61988,garcon,coup_droit,4,att/att,FAN-ZHENDONG,lat_droit,,m2,,,-10.731690597534179,-74.46157442728678,2,FAN-ZHENDONG,TRULS-MOREGARD,-67.92811841964722,77.56199658711752,100,61975,-56.08751888275147,77.37671267191568,2,61979,
TRULS-MOREGARD,61989,62008,garcon,revers,4,att/att,TRULS-MOREGARD,,defensif,d2,,poussette,26.22754364013672,76.0886967976888,2,TRULS-MOREGARD,FAN-ZHENDONG,21.43810043334961,-179.72762756347657,100,61995,,,,,
FAN-ZHENDONG,62009,62022,garcon,coup_droit,4,att/att,FAN-ZHENDONG,,defensif,g3,,poussette,56.316593170166016,-95.29112475713094,2,FAN-ZHENDONG,TRULS-MOREGARD,38.92229118347168,31.32284164428711,100,62012,,,,,
TRULS-MOREGARD,62023,62032,garcon,revers,4,att/att,TRULS-MOREGARD,,intermediaire,d3,,topspin,37.8792423248291,113.27421696980794,2,TRULS-MOREGARD,FAN-ZHENDONG,63.426821899414065,-241.55484580993652,100,62027,,,,,
FAN-ZHENDONG,62033,62052,garcon,coup_droit,4,att/att,serveur_point_pour,,intermediaire,,out,bloc,,,,FAN-ZHENDONG,TRULS-MOREGARD,28.32813720703125,156.1332992553711,100,62034,,,,,
FAN-ZHENDONG,62712,62754,garcon,coup_droit,4,att/att,FAN-ZHENDONG,lat_droit,,m2,,,-8.732625961303711,-77.89230575561524,2,FAN-ZHENDONG,TRULS-MOREGARD,-56.758629608154294,90.01477940877278,100,62741,-48.27654447555542,74.08614629109701,2,62745,
TRULS-MOREGARD,62755,62772,garcon,coup_droit,4,att/att,TRULS-MOREGARD,,defensif,g2,,poussette,-26.417399406433105,86.3701597849528,2,TRULS-MOREGARD,FAN-ZHENDONG,13.096710205078125,-179.7537887255351,100,62760,,,,,
FAN-ZHENDONG,62773,62787,garcon,revers,4,att/att,FAN-ZHENDONG,,intermediaire,g3,,topspin,37.02957534790039,-133.48495123982428,2,FAN-ZHENDONG,TRULS-MOREGARD,-24.976964950561523,114.43039487202962,100,62778,,,,,
TRULS-MOREGARD,62788,62795,garcon,revers,4,att/att,serveur_point_contre,,intermediaire,d2,pt_gagne,bloc,73.88772277832031,65.90661748250325,2,TRULS-MOREGARD,FAN-ZHENDONG,50.893681335449216,-267.7565278371175,100,62789,,,,,
TRULS-MOREGARD,63452,63477,garcon,coup_droit,4,att/att,TRULS-MOREGARD,lat_droit,,d1,,,58.51280136108399,40.70682042439778,2,TRULS-MOREGARD,FAN-ZHENDONG,-9.876036834716796,-272.1149243036906,100,63464,29.90027732849121,-84.90150254567465,2,63468,
FAN-ZHENDONG,63478,63490,garcon,coup_droit,4,att/att,FAN-ZHENDONG,,defensif,d3,,poussette,-38.83216323852539,-101.9368721485138,2,FAN-ZHENDONG,TRULS-MOREGARD,58.63300094604492,21.402922693888346,100,63481,,,,,
TRULS-MOREGARD,63491,63504,garcon,coup_droit,4,att/att,TRULS-MOREGARD,,intermediaire,g3,,topspin,-58.404740238189696,102.58586451212565,2,TRULS-MOREGARD,FAN-ZHENDONG,-98.442209815979,-213.0531503677368,100,63497,,,,,
FAN-ZHENDONG,63505,63522,garcon,revers,4,att/att,serveur_point_pour,,intermediaire,,out,topspin,,,,FAN-ZHENDONG,TRULS-MOREGARD,-44.79912967681885,142.49683163960773,100,63506,,,,,
TRULS-MOREGARD,64022,64038,garcon,coup_droit,4,att/att,TRULS-MOREGARD,lat_droit,,d2,,,52.60897521972656,47.1769152323405,2,TRULS-MOREGARD,FAN-ZHENDONG,-5.327993011474609,-245.80815340677898,100,64025,26.83721008300781,-91.7575779279073,2,64028,
FAN-ZHENDONG,64039,64053,garcon,coup_droit,4,att/att,FAN-ZHENDONG,,offensif,d3,,topspin,-48.339237213134766,-112.37295687993368,2,FAN-ZHENDONG,TRULS-MOREGARD,48.50389556884765,100.71661529541015,100,64045,,,,,
TRULS-MOREGARD,64054,64072,garcon,coup_droit,4,att/att,serveur_point_pour,,intermediaire,,out,bloc,,,,TRULS-MOREGARD,FAN-ZHENDONG,-84.93309540748596,-261.49499066670734,100,64056,,,,,
FAN-ZHENDONG,64869,64900,garcon,coup_droit,4,att/att,FAN-ZHENDONG,lat_droit,,g2,,,33.9657543182373,-74.6662821451823,2,FAN-ZHENDONG,TRULS-MOREGARD,-81.96895463466645,71.42398783365886,100,64885,-42.035151672363284,89.77082341512045,2,64889,
TRULS-MOREGARD,64901,64912,garcon,revers,4,att/att,TRULS-MOREGARD,,defensif,m1,,poussette,14.27912940979004,31.627716954549154,2,TRULS-MOREGARD,FAN-ZHENDONG,48.33462753295898,-137.0,100,64903,,,,,
FAN-ZHENDONG,64913,64928,garcon,coup_droit,4,att/att,FAN-ZHENDONG,,defensif,g3,,poussette,58.55237503051758,-129.98731803099315,2,FAN-ZHENDONG,TRULS-MOREGARD,4.423415756225586,34.9767463684082,100,64917,,,,,
TRULS-MOREGARD,64929,64941,garcon,revers,4,att/att,TRULS-MOREGARD,,defensif,m1,,poussette,13.329296112060547,38.08391024271647,2,TRULS-MOREGARD,FAN-ZHENDONG,61.01417617797851,-194.01182673772175,100,64931,,,,,
FAN-ZHENDONG,64942,64961,garcon,coup_droit,4,att/att,FAN-ZHENDONG,,defensif,m2,,poussette,1.4576663970947266,-77.93642304738363,2,FAN-ZHENDONG,TRULS-MOREGARD,-7.187998962402344,57.5775515238444,100,64949,,,,,
TRULS-MOREGARD,64962,64971,garcon,coup_droit,4,att/att,TRULS-MOREGARD,,offensif,d2,,topspin,60.128726196289065,91.19477106730143,2,TRULS-MOREGARD,FAN-ZHENDONG,1.4567821502685547,-197.8961866060893,100,64967,,,,,
FAN-ZHENDONG,64972,64981,garcon,coup_droit,4,att/att,FAN-ZHENDONG,,intermediaire,g2,,bloc,30.931309127807616,-71.24677829742431,2,FAN-ZHENDONG,TRULS-MOREGARD,103.83649597167968,169.42876154581705,100,64974,,,,,
TRULS-MOREGARD,64982,65006,garcon,coup_droit,4,att/att,serveur_point_pour,,intermediaire,,out,bloc,,,,TRULS-MOREGARD,FAN-ZHENDONG,14.043521118164062,-197.8400056521098,100,64983,,,,,
FAN-ZHENDONG,67130,67183,garcon,coup_droit,5,att/att,FAN-ZHENDONG,lat_droit,,m2,,,-24.765974235534667,67.38171157836913,2,FAN-ZHENDONG,TRULS-MOREGARD,68.90100555419922,-267.5833162943522,100,67167,43.14929542541504,-112.53750392595927,2,67170,
TRULS-MOREGARD,67184,67198,garcon,revers,5,att/att,TRULS-MOREGARD,,intermediaire,d3,,flip,-48.7164083480835,-129.93194821675618,2,TRULS-MOREGARD,FAN-ZHENDONG,-57.31860246658325,-13.462890243530273,100,67188,,,,,
FAN-ZHENDONG,67199,67211,garcon,coup_droit,5,att/att,FAN-ZHENDONG,,offensif,m2,,topspin,-14.678250885009765,86.1783432006836,2,FAN-ZHENDONG,TRULS-MOREGARD,-17.58756790161133,-372.891544342041,100,67205,,,,,
TRULS-MOREGARD,67212,67222,garcon,revers,5,att/att,TRULS-MOREGARD,,intermediaire,g3,,bloc,54.45774688720703,-129.98520471254986,2,TRULS-MOREGARD,FAN-ZHENDONG,-11.587308120727538,98.64995752970377,100,67212,,,,,
FAN-ZHENDONG,67223,67231,garcon,revers,5,att/att,FAN-ZHENDONG,,intermediaire,g2,,topspin,-46.30567064285278,74.05574760437011,2,FAN-ZHENDONG,TRULS-MOREGARD,66.7849739074707,-267.6036720911662,100,67224,,,,,
TRULS-MOREGARD,67232,67245,garcon,revers,5,att/att,TRULS-MOREGARD,,intermediaire,m3,,topspin,6.419298553466797,-95.1379641532898,2,TRULS-MOREGARD,FAN-ZHENDONG,-133.9925453186035,213.7050323486328,100,67237,,,,,
