nom,debut,fin,genre,lateralite,set,systeme,coup,type_service,type_coup,zone_jeu,faute,effet_coup,coor_balle_x,coor_balle_y,coor_balle_z,joueur_frappe,joueur_sur,coor_frappe_x,coor_frappe_y,coor_frappe_z,time_frappe,premier_rebond_x,premier_rebond_y,premier_rebond_z,time_premier_rebond,probleme_annotation,num_coup,winner,premier_topspin,serveur,relanceur,pos_balle_x_prece,pos_balle_y_prece,pos_balle_z_prece,pos_joueur_0_x,pos_joueur_0_y,pos_joueur_0_z,pos_joueur_1_x,pos_joueur_1_y,pos_joueur_1_z,pos_joueur_2_x,pos_joueur_2_y,pos_joueur_2_z,pos_joueur_3_x,pos_joueur_3_y,pos_joueur_3_z,dist_equipe_1_x,dist_equipe_1_y,dist_equipe_2_x,dist_equipe_2_y,dist_eucl_equipe_1,dist_eucl_equipe_2,num_point,service_lateralite,service_zone,remise_lateralite,remise_effet_coup,remise_zone,faute_du_point,faute_lateralite,nb_coup,valeur_derniere_zone,pos_joueur_0_debut_x,pos_joueur_0_debut_y,pos_joueur_0_debut_z,pos_joueur_1_debut_x,pos_joueur_1_debut_y,pos_joueur_1_debut_z,pos_joueur_0_frappe_x,pos_joueur_0_frappe_y,pos_joueur_0_frappe_z,pos_joueur_1_frappe_x,pos_joueur_1_frappe_y,pos_joueur_1_frappe_z,pos_joueur_0_fin_x,pos_joueur_0_fin_y,pos_joueur_0_fin_z,pos_joueur_1_fin_x,pos_joueur_1_fin_y,pos_joueur_1_fin_z,cote_jA,cote_jB,derniere_zone
TRULS-MOREGARD,58508,58517,garcon,coup_droit,4,att/att,TRULS-MOREGARD,,offensif,m3,,topspin,17.62032127380371,110.55711441040039,2,TRULS-MOREGARD,FAN-ZHENDONG,72.68031997680664,-219.4100732167562,100,58511,,,,,,2,TRULS-MOREGARD,TRULS-MOREGARD,FAN-ZHENDONG,TRULS-MOREGARD,41.09113121032715,-102.14167567888896,2,-72.5965,292.0736,g7,144.70929,-28.020966,i3,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,68,coup_droit,g3,coup_droit,topspin,m3,filet,coup_droit,3,m3,-72.5965,292.0736,g7,144.70929,-28.020966,i3,-71.05005,292.0204,g7,147.39606,-35.350586,i3,-77.1615,361.76642,h8,153.4627,-20.82663,i3,bas,haut,1
FAN-ZHENDONG,58518,58528,garcon,coup_droit,4,att/att,serveur_point_pour,,intermediaire,,filet,topspin,,,,FAN-ZHENDONG,TRULS-MOREGARD,-17.937954330444335,196.0154006958008,100,58520,,,,,,3,TRULS-MOREGARD,TRULS-MOREGARD,FAN-ZHENDONG,TRULS-MOREGARD,17.62032127380371,110.55711441040039,2,-75.14551,376.41412,g8,153.34113,-17.20047,i3,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,68,coup_droit,g3,coup_droit,topspin,m3,filet,coup_droit,3,m3,-75.14551,376.41412,g8,153.34113,-17.20047,i3,-70.433044,382.07172,g8,149.15344,-39.028778,i3,-78.21661,216.43958,h5,82.769104,-133.11148,h3,bas,haut,0
FAN-ZHENDONG,59206,59238,garcon,coup_droit,4,att/att,FAN-ZHENDONG,lat_droit,,g3,,,58.365987396240236,-98.73861455917358,2,FAN-ZHENDONG,TRULS-MOREGARD,-78.70235977172851,80.90057373046875,100,59227,-53.88197536468506,127.33380991617838,2,59229,,1,FAN-ZHENDONG,TRULS-MOREGARD,FAN-ZHENDONG,TRULS-MOREGARD,,,,-78.21661,216.43958,h5,82.769104,-133.11148,h3,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,69,coup_droit,g3,revers,topspin,g2,filet,revers,6,g3,-78.21661,216.43958,h5,82.769104,-133.11148,h3,-89.19299,219.98248,h5,80.01849,-117.634766,h3,-73.87555,276.6076,g7,78.181274,-106.10843,h3,bas,haut,0
TRULS-MOREGARD,59239,59251,garcon,revers,4,att/att,TRULS-MOREGARD,,intermediaire,g2,,topspin,-40.5910062789917,64.43553009033204,2,TRULS-MOREGARD,FAN-ZHENDONG,86.86495819091797,-186.69978411992392,100,59241,,,,,,2,FAN-ZHENDONG,TRULS-MOREGARD,FAN-ZHENDONG,TRULS-MOREGARD,58.365987396240236,-98.73861455917358,2,-72.02197,285.86816,g7,82.30597,-98.47919,h3,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,69,coup_droit,g3,revers,topspin,g2,filet,revers,6,g3,-72.02197,285.86816,g7,82.30597,-98.47919,h3,-71.05005,292.0204,g7,89.95007,-102.31653,h3,-85.40051,344.22827,h8,121.803345,-133.12381,h3,bas,haut,0
FAN-ZHENDONG,59252,59261,garcon,revers,4,att/att,FAN-ZHENDONG,,offensif,m3,,topspin,-2.0612808227539063,-126.4435160001119,2,FAN-ZHENDONG,TRULS-MOREGARD,-90.4225712776184,26.407208506266276,100,59256,,,,,,3,FAN-ZHENDONG,TRULS-MOREGARD,FAN-ZHENDONG,TRULS-MOREGARD,-40.5910062789917,64.43553009033204,2,-87.914734,338.32422,h8,122.1756,-148.67755,h4,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,69,coup_droit,g3,revers,topspin,g2,filet,revers,6,g3,-87.914734,338.32422,h8,122.1756,-148.67755,h4,-94.990295,314.35278,h7,119.19214,-204.18582,h5,-93.9151,341.5575,h8,111.17395,-192.1875,h5,bas,haut,0
TRULS-MOREGARD,59262,59273,garcon,revers,4,att/att,TRULS-MOREGARD,,intermediaire,g2,,topspin,-34.7315954208374,61.162436421712236,2,TRULS-MOREGARD,FAN-ZHENDONG,43.700608825683595,-383.72091534932457,100,59264,,,,,,4,FAN-ZHENDONG,TRULS-MOREGARD,FAN-ZHENDONG,TRULS-MOREGARD,-2.0612808227539063,-126.4435160001119,2,-92.50336,338.49902,h8,112.89569,-192.17978,h5,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,69,coup_droit,g3,revers,topspin,g2,filet,revers,6,g3,-92.50336,338.49902,h8,112.89569,-192.17978,h5,-88.1687,311.05243,h7,109.23755,-224.48753,h5,-69.40057,367.36072,g8,73.11493,-270.2023,g6,bas,haut,0
FAN-ZHENDONG,59274,59284,garcon,revers,4,att/att,FAN-ZHENDONG,,offensif,g3,,topspin,29.833147048950195,-133.48309215108554,2,FAN-ZHENDONG,TRULS-MOREGARD,-55.101725006103514,77.36129557291666,100,59278,,,,,,5,FAN-ZHENDONG,TRULS-MOREGARD,FAN-ZHENDONG,TRULS-MOREGARD,-34.7315954208374,61.162436421712236,2,-68.645325,367.33014,g8,67.73151,-261.9106,g6,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,69,coup_droit,g3,revers,topspin,g2,filet,revers,6,g3,-68.645325,367.33014,g8,67.73151,-261.9106,g6,-68.54736,346.56586,g8,67.80658,-270.2597,g6,-68.645325,367.33014,g8,79.73041,-232.87767,h6,bas,haut,1
TRULS-MOREGARD,59285,59295,garcon,revers,4,att/att,serveur_point_pour,,intermediaire,,filet,bloc,,,,TRULS-MOREGARD,FAN-ZHENDONG,56.77399520874023,-379.5174825032552,100,59287,,,,,,6,FAN-ZHENDONG,TRULS-MOREGARD,FAN-ZHENDONG,TRULS-MOREGARD,29.833147048950195,-133.48309215108554,2,-67.32068,361.37274,g8,84.048035,-228.75108,h6,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,69,coup_droit,g3,revers,topspin,g2,filet,revers,6,g3,-67.32068,361.37274,g8,84.048035,-228.75108,h6,-67.78735,346.53638,g8,96.260864,-228.66003,h6,-76.36078,295.2884,h7,94.37152,-64.56384,h3,bas,haut,0
TRULS-MOREGARD,60323,60351,garcon,coup_droit,4,att/att,TRULS-MOREGARD,lat_droit,,d2,,,66.20448760986328,56.53147087097168,2,TRULS-MOREGARD,FAN-ZHENDONG,49.805912780761716,-260.2731986363729,100,60338,60.508271026611325,-116.04018824895223,2,60341,,1,FAN-ZHENDONG,FAN-ZHENDONG,TRULS-MOREGARD,FAN-ZHENDONG,,,,-76.36078,295.2884,h7,94.37152,-64.56384,h3,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,70,coup_droit,d2,coup_droit,flip,d3,filet,coup_droit,7,d2,-76.36078,295.2884,h7,94.37152,-64.56384,h3,-60.25775,263.65613,g6,89.71521,-87.10959,h3,-30.629822,268.94952,g6,55.42151,-125.33313,g4,bas,haut,0
FAN-ZHENDONG,60352,60361,garcon,coup_droit,4,att/att,FAN-ZHENDONG,,offensif,d3,,flip,-61.11563262939453,-126.3978330453237,2,FAN-ZHENDONG,TRULS-MOREGARD,60.57817001342774,24.61068967183431,100,60354,,,,,,2,FAN-ZHENDONG,FAN-ZHENDONG,TRULS-MOREGARD,FAN-ZHENDONG,66.20448760986328,56.53147087097168,2,-28.252441,271.98572,g6,54.612915,-133.10257,g4,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,70,coup_droit,d2,coup_droit,flip,d3,filet,coup_droit,7,d2,-28.252441,271.98572,g6,54.612915,-133.10257,g4,-25.824524,278.11493,g7,28.017395,-152.70618,g4,-1.7893677,295.76392,m7,28.894958,-140.91382,g4,bas,haut,0
TRULS-MOREGARD,60362,60371,garcon,coup_droit,4,att/att,TRULS-MOREGARD,,intermediaire,g3,,bloc,-70.2590342760086,99.66241671244303,2,TRULS-MOREGARD,FAN-ZHENDONG,-117.98290138244629,-276.9954900741577,100,60364,,,,,,3,FAN-ZHENDONG,FAN-ZHENDONG,TRULS-MOREGARD,FAN-ZHENDONG,-61.11563262939453,-126.3978330453237,2,0.5303345,298.73767,m7,-3.2609253,-164.64337,m4,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,70,coup_droit,d2,coup_droit,flip,d3,filet,coup_droit,7,d2,0.5303345,298.73767,m7,-3.2609253,-164.64337,m4,1.9368896,286.43622,m7,1.6557617,-200.77072,m5,2.5440674,349.73157,m8,-60.006836,-160.77747,d4,bas,haut,0
FAN-ZHENDONG,60372,60383,garcon,revers,4,att/att,FAN-ZHENDONG,,intermediaire,m3,,topspin,24.735369873046874,-115.98499155044556,2,FAN-ZHENDONG,TRULS-MOREGARD,-62.90804533958435,80.64978892008463,100,60374,,,,,,4,FAN-ZHENDONG,FAN-ZHENDONG,TRULS-MOREGARD,FAN-ZHENDONG,-70.2590342760086,99.66241671244303,2,-1.2388306,346.91968,m8,-88.6427,-148.87817,e4,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,70,coup_droit,d2,coup_droit,flip,d3,filet,coup_droit,7,d2,-1.2388306,346.91968,m8,-88.6427,-148.87817,e4,-12.347595,359.1737,m8,-103.45569,-121.26041,e3,-54.3136,366.75006,g8,-69.444824,-121.30325,d4,bas,haut,0
TRULS-MOREGARD,60384,60397,garcon,revers,4,att/att,TRULS-MOREGARD,,intermediaire,m3,,bloc,24.33479881286621,94.9157096862793,2,TRULS-MOREGARD,FAN-ZHENDONG,66.42012786865234,-359.6409397125244,100,60387,,,,,,5,FAN-ZHENDONG,FAN-ZHENDONG,TRULS-MOREGARD,FAN-ZHENDONG,24.735369873046874,-115.98499155044556,2,-61.127808,400,g8,-60.28253,-137.0,d4,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,70,coup_droit,d2,coup_droit,flip,d3,filet,coup_droit,7,d2,-61.127808,400,g8,-60.28253,-137.0,d4,-71.68811,400,g8,-35.49121,-209.11215,d5,-96.44916,391.9112,h8,79.05304,-249.35065,h6,bas,haut,0
FAN-ZHENDONG,60398,60411,garcon,coup_droit,4,att/att,FAN-ZHENDONG,,offensif,d2,,topspin,-50.90265789031982,-88.04273211161295,2,FAN-ZHENDONG,TRULS-MOREGARD,-5.165748214721679,150.80283292134604,100,60405,,,,,,6,FAN-ZHENDONG,FAN-ZHENDONG,TRULS-MOREGARD,FAN-ZHENDONG,24.33479881286621,94.9157096862793,2,-99.58392,389.12994,h8,89.89453,-270.02084,h6,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,70,coup_droit,d2,coup_droit,flip,d3,filet,coup_droit,7,d2,-99.58392,389.12994,h8,89.89453,-270.02084,h6,-88.565735,341.35248,h8,109.18408,-265.6468,h6,-83.22095,341.14758,h8,77.92395,-303.89084,h7,bas,haut,1
TRULS-MOREGARD,60412,60456,garcon,coup_droit,4,att/att,serveur_point_pour,,intermediaire,,filet,bloc,,,,TRULS-MOREGARD,FAN-ZHENDONG,-121.10414047241211,-273.2155745188395,100,60421,,,,,,7,FAN-ZHENDONG,FAN-ZHENDONG,TRULS-MOREGARD,FAN-ZHENDONG,-50.90265789031982,-88.04273211161295,2,-80.16882,341.03064,h8,70.70593,-295.4928,g7,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,70,coup_droit,d2,coup_droit,flip,d3,filet,coup_droit,7,d2,-80.16882,341.03064,h8,70.70593,-295.4928,g7,-27.25122,284.34918,g7,-23.238037,-339.88617,m8,-72.49664,295.15442,g7,95.20532,-64.568756,h3,bas,haut,0
TRULS-MOREGARD,61076,61104,garcon,coup_droit,4,att/att,TRULS-MOREGARD,lat_droit,,g1,,,-36.147318077087405,38.71940828959147,2,TRULS-MOREGARD,FAN-ZHENDONG,50.98129425048828,-290.40307909647623,100,61090,22.70793685913086,-109.02582629521687,2,61094,,1,TRULS-MOREGARD,FAN-ZHENDONG,TRULS-MOREGARD,FAN-ZHENDONG,,,,-72.49664,295.15442,g7,95.20532,-64.568756,h3,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,71,coup_droit,g1,revers,poussette,m2,pt_gagne,coup_droit,9,m3,-72.49664,295.15442,g7,95.20532,-64.568756,h3,-61.036133,263.6812,g6,89.4823,-72.02832,h3,-50.924744,263.35583,g6,78.22815,-109.94162,h3,bas,haut,0
FAN-ZHENDONG,61105,61118,garcon,revers,4,att/att,FAN-ZHENDONG,,defensif,m2,,poussette,-9.672725296020507,-71.05065886179607,2,FAN-ZHENDONG,TRULS-MOREGARD,-38.8077486038208,54.82952766418457,100,61106,,,,,,2,TRULS-MOREGARD,FAN-ZHENDONG,TRULS-MOREGARD,FAN-ZHENDONG,-36.147318077087405,38.71940828959147,2,-50.147644,263.3308,g6,75.555664,-98.45807,g4,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,71,coup_droit,g1,revers,poussette,m2,pt_gagne,coup_droit,9,m3,-50.147644,263.3308,g6,75.555664,-98.45807,g4,-49.370605,263.30585,g6,78.13452,-102.28323,h3,-56.197144,269.78503,g6,80.76721,-109.947205,h3,bas,haut,0
TRULS-MOREGARD,61119,61137,garcon,revers,4,att/att,TRULS-MOREGARD,,intermediaire,m3,,flip,-11.547647476196289,101.76658070882162,2,TRULS-MOREGARD,FAN-ZHENDONG,7.878146362304688,-179.77015523910524,100,61126,,,,,,3,TRULS-MOREGARD,FAN-ZHENDONG,TRULS-MOREGARD,FAN-ZHENDONG,-9.672725296020507,-71.05065886179607,2,-58.266052,279.19946,g7,73.99402,-109.93231,g4,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,71,coup_droit,g1,revers,poussette,m2,pt_gagne,coup_droit,9,m3,-58.266052,279.19946,g7,73.99402,-109.93231,g4,-58.61389,266.73657,g6,17.597412,-164.59683,m4,-52.527832,348.92242,g8,56.25067,-121.46158,g4,bas,haut,0
FAN-ZHENDONG,61138,61152,garcon,revers,4,att/att,FAN-ZHENDONG,,intermediaire,g3,,topspin,25.819043350219726,-91.7541940053304,2,FAN-ZHENDONG,TRULS-MOREGARD,-41.44655857086182,70.80868008931478,100,61143,,,,,,4,TRULS-MOREGARD,FAN-ZHENDONG,TRULS-MOREGARD,FAN-ZHENDONG,-11.547647476196289,101.76658070882162,2,-53.285217,348.95203,g8,58.647522,-98.40515,g4,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,71,coup_droit,g1,revers,poussette,m2,pt_gagne,coup_droit,9,m3,-53.285217,348.95203,g8,58.647522,-98.40515,g4,-52.007385,339.95117,g8,68.50238,-156.58923,g4,-63.708435,400,g8,93.10138,-140.8935,h4,bas,haut,0
TRULS-MOREGARD,61153,61167,garcon,coup_droit,4,att/att,TRULS-MOREGARD,,offensif,g3,,topspin,-59.30399932861328,105.72450714111328,2,TRULS-MOREGARD,FAN-ZHENDONG,42.65077590942383,-407.7225860595703,100,61161,,,,,,5,TRULS-MOREGARD,FAN-ZHENDONG,TRULS-MOREGARD,FAN-ZHENDONG,25.819043350219726,-91.7541940053304,2,-63.62018,400,g8,94.61102,-129.23862,h3,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,71,coup_droit,g1,revers,poussette,m2,pt_gagne,coup_droit,9,m3,-63.62018,400,g8,94.61102,-129.23862,h3,-59.176575,355.12543,g8,107.097046,-117.67737,h3,-53.51416,395.8836,g8,116.72595,-133.1222,h3,bas,haut,0
FAN-ZHENDONG,61168,61176,garcon,revers,4,att/att,FAN-ZHENDONG,,intermediaire,g2,,topspin,47.13689346313477,-81.54779574076335,2,FAN-ZHENDONG,TRULS-MOREGARD,-81.84061970710755,137.11664733886718,100,61169,,,,,,6,TRULS-MOREGARD,FAN-ZHENDONG,TRULS-MOREGARD,FAN-ZHENDONG,-59.30399932861328,105.72450714111328,2,-58.99469,387.4203,g8,115.03253,-133.12167,h3,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,71,coup_droit,g1,revers,poussette,m2,pt_gagne,coup_droit,9,m3,-58.99469,387.4203,g8,115.03253,-133.12167,h3,-64.15216,390.54327,g8,115.03253,-133.12167,h3,-86.88757,385.67877,h8,93.16431,-144.79517,h4,bas,haut,0
TRULS-MOREGARD,61177,61186,garcon,revers,4,att/att,TRULS-MOREGARD,,intermediaire,m2,,bloc,-13.052294921875,60.84838053385417,2,TRULS-MOREGARD,FAN-ZHENDONG,86.67035140991212,-252.49309463500975,100,61180,,,,,,7,TRULS-MOREGARD,FAN-ZHENDONG,TRULS-MOREGARD,FAN-ZHENDONG,47.13689346313477,-81.54779574076335,2,-86.24408,382.7303,h8,93.22742,-148.70508,h4,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,71,coup_droit,g1,revers,poussette,m2,pt_gagne,coup_droit,9,m3,-86.24408,382.7303,h8,93.22742,-148.70508,h4,-80.9317,341.05988,h8,103.19684,-180.25064,h4,-72.74225,334.74115,g8,117.48425,-129.25305,h3,bas,haut,0
FAN-ZHENDONG,61187,61196,garcon,revers,4,att/att,FAN-ZHENDONG,,intermediaire,m3,,topspin,-8.097700500488282,-112.44533232053121,2,FAN-ZHENDONG,TRULS-MOREGARD,-67.42137885093689,130.67810096740723,100,61190,,,,,,8,TRULS-MOREGARD,FAN-ZHENDONG,TRULS-MOREGARD,FAN-ZHENDONG,-13.052294921875,60.84838053385417,2,-72.74225,334.74115,g8,117.30847,-121.53848,h3,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,71,coup_droit,g1,revers,poussette,m2,pt_gagne,coup_droit,9,m3,-72.74225,334.74115,g8,117.30847,-121.53848,h3,-75.43787,322.76422,g8,105.31543,-156.5307,h4,-71.21576,334.68335,g8,79.4115,-137.0,h4,bas,haut,0
TRULS-MOREGARD,61197,61216,garcon,coup_droit,4,att/att,serveur_point_contre,,intermediaire,m3,pt_gagne,topspin,-3.4418582916259766,132.49261512756348,2,TRULS-MOREGARD,FAN-ZHENDONG,10.023017501831054,-340.966529973348,100,61201,,,,,,9,TRULS-MOREGARD,FAN-ZHENDONG,TRULS-MOREGARD,FAN-ZHENDONG,-8.097700500488282,-112.44533232053121,2,-68.25842,331.56183,g8,74.29358,-137.0,g4,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,71,coup_droit,g1,revers,poussette,m2,pt_gagne,coup_droit,9,m3,-68.25842,331.56183,g8,74.29358,-137.0,g4,-53.130676,297.5567,g7,70.258606,-160.52872,g4,-76.10504,232.46014,h6,76.716064,-125.35327,h3,bas,haut,1
FAN-ZHENDONG,61946,61988,garcon,coup_droit,4,att/att,FAN-ZHENDONG,lat_droit,,m2,,,-10.731690597534179,-74.46157442728678,2,FAN-ZHENDONG,TRULS-MOREGARD,-67.92811841964722,77.56199658711752,100,61975,-56.08751888275147,77.37671267191568,2,61979,,1,TRULS-MOREGARD,TRULS-MOREGARD,FAN-ZHENDONG,TRULS-MOREGARD,,,,-76.10504,232.46014,h6,76.716064,-125.35327,h3,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,72,coup_droit,m2,revers,poussette,d2,out,coup_droit,5,d3,-76.10504,232.46014,h6,76.716064,-125.35327,h3,-91.33002,226.48975,h5,70.91882,-140.90051,g4,-62.049194,282.4308,g7,6.133606,-188.62851,m5,bas,haut,0
TRULS-MOREGARD,61989,62008,garcon,revers,4,att/att,TRULS-MOREGARD,,defensif,d2,,poussette,26.22754364013672,76.0886967976888,2,TRULS-MOREGARD,FAN-ZHENDONG,21.43810043334961,-179.72762756347657,100,61995,,,,,,2,TRULS-MOREGARD,TRULS-MOREGARD,FAN-ZHENDONG,TRULS-MOREGARD,-10.731690597534179,-74.46157442728678,2,-56.20929,297.66418,g7,1.7579346,-188.64676,m5,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,72,coup_droit,m2,revers,poussette,d2,out,coup_droit,5,d3,-56.20929,297.66418,g7,1.7579346,-188.64676,m5,-53.130676,297.5567,g7,-11.053467,-160.68399,m4,-46.06012,303.43658,g7,-14.071228,-192.75037,m5,bas,haut,0
FAN-ZHENDONG,62009,62022,garcon,coup_droit,4,att/att,FAN-ZHENDONG,,defensif,g3,,poussette,56.316593170166016,-95.29112475713094,2,FAN-ZHENDONG,TRULS-MOREGARD,38.92229118347168,31.32284164428711,100,62012,,,,,,3,TRULS-MOREGARD,TRULS-MOREGARD,FAN-ZHENDONG,TRULS-MOREGARD,26.22754364013672,76.0886967976888,2,-41.458923,303.27368,g7,-13.042786,-180.65976,m4,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,72,coup_droit,m2,revers,poussette,d2,out,coup_droit,5,d3,-41.458923,303.27368,g7,-13.042786,-180.65976,m4,-32.143982,309.04102,g7,-3.932434,-144.85672,m4,-37.258057,284.68866,g7,-3.1828613,-156.70319,m4,bas,haut,0
TRULS-MOREGARD,62023,62032,garcon,revers,4,att/att,TRULS-MOREGARD,,intermediaire,d3,,topspin,37.8792423248291,113.27421696980794,2,TRULS-MOREGARD,FAN-ZHENDONG,63.426821899414065,-241.55484580993652,100,62027,,,,,,4,TRULS-MOREGARD,TRULS-MOREGARD,FAN-ZHENDONG,TRULS-MOREGARD,56.316593170166016,-95.29112475713094,2,-40.063538,297.1004,g7,23.657593,-168.5574,m4,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,72,coup_droit,m2,revers,poussette,d2,out,coup_droit,5,d3,-40.063538,297.1004,g7,23.657593,-168.5574,m4,-51.880615,315.8338,g7,40.158325,-188.48666,g5,-64.04193,319.31293,g7,69.20911,-140.90103,g4,bas,haut,1
FAN-ZHENDONG,62033,62052,garcon,coup_droit,4,att/att,serveur_point_pour,,intermediaire,,out,bloc,,,,FAN-ZHENDONG,TRULS-MOREGARD,28.32813720703125,156.1332992553711,100,62034,,,,,,5,TRULS-MOREGARD,TRULS-MOREGARD,FAN-ZHENDONG,TRULS-MOREGARD,37.8792423248291,113.27421696980794,2,-65.78369,337.48126,g8,71.854614,-148.72543,g4,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,72,coup_droit,m2,revers,poussette,d2,out,coup_droit,5,d3,-65.78369,337.48126,g8,71.854614,-148.72543,g4,-63.31909,343.37665,g8,69.20911,-140.90103,g4,-74.63342,229.21313,g6,78.97925,-102.285614,h3,bas,haut,0
FAN-ZHENDONG,62712,62754,garcon,coup_droit,4,att/att,FAN-ZHENDONG,lat_droit,,m2,,,-8.732625961303711,-77.89230575561524,2,FAN-ZHENDONG,TRULS-MOREGARD,-56.758629608154294,90.01477940877278,100,62741,-48.27654447555542,74.08614629109701,2,62745,,1,TRULS-MOREGARD,FAN-ZHENDONG,FAN-ZHENDONG,TRULS-MOREGARD,,,,-74.63342,229.21313,g6,78.97925,-102.285614,h3,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,73,coup_droit,m2,coup_droit,poussette,g2,pt_gagne,revers,4,d2,-74.63342,229.21313,g6,78.97925,-102.285614,h3,-85.679565,229.5376,h6,86.74347,-113.79883,h3,-54.644653,269.7343,g6,102.89221,-31.311218,h3,bas,haut,0
TRULS-MOREGARD,62755,62772,garcon,coup_droit,4,att/att,TRULS-MOREGARD,,defensif,g2,,poussette,-26.417399406433105,86.3701597849528,2,TRULS-MOREGARD,FAN-ZHENDONG,13.096710205078125,-179.7537887255351,100,62760,,,,,,2,TRULS-MOREGARD,FAN-ZHENDONG,FAN-ZHENDONG,TRULS-MOREGARD,-8.732625961303711,-77.89230575561524,2,-48.824463,285.08112,g7,103.64545,-27.655548,h3,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,73,coup_droit,m2,coup_droit,poussette,g2,pt_gagne,revers,4,d2,-48.824463,285.08112,g7,103.64545,-27.655548,h3,-41.041016,287.9051,g7,101.45056,-42.33249,h3,-37.333496,351.29828,g8,85.05072,-113.79562,h3,bas,haut,0
FAN-ZHENDONG,62773,62787,garcon,revers,4,att/att,FAN-ZHENDONG,,intermediaire,g3,,topspin,37.02957534790039,-133.48495123982428,2,FAN-ZHENDONG,TRULS-MOREGARD,-24.976964950561523,114.43039487202962,100,62778,,,,,,3,TRULS-MOREGARD,FAN-ZHENDONG,FAN-ZHENDONG,TRULS-MOREGARD,-26.417399406433105,86.3701597849528,2,-36.578674,351.26862,g8,84.996704,-109.95651,h3,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,73,coup_droit,m2,coup_droit,poussette,g2,pt_gagne,revers,4,d2,-36.578674,351.26862,g8,84.996704,-109.95651,h3,-30.36737,359.89453,g8,81.420044,-160.50742,h4,-53.687927,334.01996,g8,88.783325,-137.0,h4,bas,haut,0
TRULS-MOREGARD,62788,62795,garcon,revers,4,att/att,serveur_point_contre,,intermediaire,d2,pt_gagne,bloc,73.88772277832031,65.90661748250325,2,TRULS-MOREGARD,FAN-ZHENDONG,50.893681335449216,-267.7565278371175,100,62789,,,,,,4,TRULS-MOREGARD,FAN-ZHENDONG,FAN-ZHENDONG,TRULS-MOREGARD,37.02957534790039,-133.48495123982428,2,-55.971375,334.10638,g8,88.104675,-148.70996,h4,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,73,coup_droit,m2,coup_droit,poussette,g2,pt_gagne,revers,4,d2,-55.971375,334.10638,g8,88.104675,-148.70996,h4,-55.37506,328.06525,g8,86.50836,-156.56061,h4,-71.54468,276.53027,g7,56.29883,-129.21445,g4,bas,haut,1
TRULS-MOREGARD,63452,63477,garcon,coup_droit,4,att/att,TRULS-MOREGARD,lat_droit,,d1,,,58.51280136108399,40.70682042439778,2,TRULS-MOREGARD,FAN-ZHENDONG,-9.876036834716796,-272.1149243036906,100,63464,29.90027732849121,-84.90150254567465,2,63468,,1,TRULS-MOREGARD,TRULS-MOREGARD,TRULS-MOREGARD,FAN-ZHENDONG,,,,-71.54468,276.53027,g7,56.29883,-129.21445,g4,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,74,coup_droit,d1,coup_droit,poussette,d3,out,revers,4,g3,-71.54468,276.53027,g7,56.29883,-129.21445,g4,-58.096924,257.30243,g6,24.63684,-121.42175,m4,-26.425842,287.40558,g7,17.597412,-164.59683,m4,bas,haut,0
