frame,numero_pers,joint,x,y,tracking,est_joueur
1,3,13,1058.37,120.069,3,0
1,3,14,1056.45,147.334,3,0
1,3,15,1046.69,68.9972,3,0
1,3,16,1054.51,69.0008,3,0
1,3,17,1042.86,69.0375,3,0
1,3,18,1056.48,68.9984,3,0
1,3,19,1060.39,147.401,3,0
1,3,20,1058.5,147.395,3,0
1,3,21,1056.46,147.387,3,0
1,3,22,1040.72,149.353,3,0
1,3,23,1040.71,149.372,3,0
1,3,24,1040.72,149.361,3,0
1,8,0,462.959,80.8007,8,0
1,8,1,462.868,88.6421,8,0
1,8,2,451.149,86.808,8,0
1,8,3,447.199,104.305,8,0
1,8,4,460.923,104.339,8,0
1,8,5,476.577,88.6434,8,0
1,8,6,480.532,108.252,8,0
1,8,7,472.652,104.384,8,0
1,8,8,462.841,118.045,8,0
1,8,9,458.88,118.047,8,0
1,8,10,456.978,131.736,8,0
1,8,11,460.867,155.265,8,0
1,8,12,472.657,118.064,8,0
1,8,13,476.532,129.803,8,0
1,8,14,476.567,157.227,8,0
1,8,15,462.852,74.9714,8,0
1,8,16,464.867,76.92,8,0
1,8,17,460.847,74.9951,8,0
1,8,18,0,0,8,0
1,8,19,478.593,163.095,8,0
1,8,20,478.572,163.091,8,0
1,8,21,476.512,157.244,8,0
1,8,22,460.897,163.087,8,0
1,8,23,458.938,161.162,8,0
1,8,24,460.915,157.229,8,0
1,5,0,980.054,69.0833,5,0
1,5,1,980.015,82.7465,5,0
1,5,2,964.423,82.7335,5,0
1,5,3,962.506,100.338,5,0
1,5,4,974.151,114.107,5,0
1,5,5,993.817,82.775,5,0
1,5,6,995.685,100.457,5,0
1,5,7,987.902,114.113,5,0
1,5,8,979.984,116.02,5,0
1,5,9,972.212,115.999,5,0
1,5,10,964.425,127.846,5,0
1,5,11,0,0,5,0
1,5,12,983.999,116.061,5,0
1,5,13,993.796,129.814,5,0
1,5,14,0,0,5,0
1,5,15,978.211,67.1455,5,0
1,5,16,980.147,68.971,5,0
1,5,17,977.99,68.9737,5,0
1,5,18,983.986,69.045,5,0
1,5,19,0,0,5,0
1,5,20,0,0,5,0
1,5,21,0,0,5,0
1,5,22,0,0,5,0
1,5,23,0,0,5,0
1,5,24,0,0,5,0
1,7,0,298.279,78.883,7,0
1,7,1,304.163,86.7984,7,0
1,7,2,290.416,88.691,7,0
1,7,3,288.604,106.322,7,0
1,7,4,294.357,106.282,7,0
1,7,5,313.928,86.7361,7,0
1,7,6,319.954,104.349,7,0
1,7,7,304.229,102.316,7,0
1,7,8,306.093,118.057,7,0
1,7,9,298.293,118.087,7,0
1,7,10,288.372,125.909,7,0
1,7,11,0,0,7,0
1,7,12,315.93,118.016,7,0
1,7,13,335.516,119.985,7,0
1,7,14,337.426,139.603,7,0
1,7,15,292.435,74.9674,7,0
1,7,16,302.216,73.0717,7,0
1,7,17,290.456,76.8868,7,0
1,7,18,306.054,74.9673,7,0
1,7,19,335.454,139.58,7,0
1,7,20,335.484,139.57,7,0
1,7,21,0,0,7,0
1,7,22,0,0,7,0
1,7,23,0,0,7,0
1,7,24,0,0,7,0
1,4,0,836.998,70.9529,4,0
1,4,1,836.917,84.6245,4,0
1,4,2,821.442,82.7908,4,0
1,4,3,821.308,100.354,4,0
1,4,4,831.186,100.476,4,0
1,4,5,841.008,84.6351,4,0
1,4,6,842.912,102.294,4,0
1,4,7,835.089,100.483,4,0
1,4,8,833.138,114.078,4,0
1,4,9,823.312,114.055,4,0
1,4,10,813.533,129.749,4,0
1,4,11,811.592,151.401,4,0
1,4,12,838.945,114.116,4,0
1,4,13,839.035,127.869,4,0
1,4,14,850.756,147.426,4,0
1,4,15,835.11,69.0397,4,0
1,4,16,837.126,69.0751,4,0
1,4,17,827.274,69.0891,4,0
1,4,18,839.059,69.131,4,0
1,4,19,844.929,147.426,4,0
1,4,20,844.924,147.44,4,0
1,4,21,948.717,143.511,4,0
1,4,22,811.582,161.112,4,0
1,4,23,807.71,159.192,4,0
1,4,24,817.433,153.319,4,0
1,6,0,198.384,74.9354,6,0
1,6,1,198.385,86.7321,6,0
1,6,2,192.421,86.8105,6,0
1,6,3,188.551,106.305,6,0
1,6,4,196.327,118.039,6,0
1,6,5,211.999,86.6804,6,0
1,6,6,214.066,102.368,6,0
1,6,7,210.015,86.7341,6,0
1,6,8,202.274,116.155,6,0
1,6,9,194.533,117.96,6,0
1,6,10,182.685,129.752,6,0
1,6,11,168.995,149.349,6,0
1,6,12,210.196,116.149,6,0
1,6,13,210.154,127.854,6,0
1,6,14,210.113,147.403,6,0
1,6,15,196.452,71.1234,6,0
1,6,16,202.269,71.1488,6,0
1,6,17,194.446,74.9774,6,0
1,6,18,208.095,73.0519,6,0
1,6,19,210.124,143.499,6,0
1,6,20,210.156,143.54,6,0
1,6,21,268.891,147.476,6,0
1,6,22,0,0,6,0
1,6,23,0,0,6,0
1,6,24,167.025,151.334,6,0
1,9,0,447.278,351.243,9,1
1,9,1,431.527,337.556,9,1
1,9,2,419.751,343.37,9,1
1,9,3,427.506,380.482,9,1
1,9,4,447.151,384.439,9,1
1,9,5,443.253,335.538,9,1
1,9,6,447.29,364.887,9,1
1,9,7,449.203,372.768,9,1
1,9,8,402.09,349.256,9,1
1,9,9,388.436,351.1,9,1
1,9,10,384.565,390.365,9,1
1,9,11,366.923,437.364,9,1
1,9,12,415.81,349.235,9,1
1,9,13,449.133,374.715,9,1
1,9,14,447.102,413.77,9,1
1,9,15,447.113,349.236,9,1
1,9,16,454.98,347.255,9,1
1,9,17,437.41,339.429,9,1
1,9,18,0,0,9,1
1,9,19,449.192,415.908,9,1
1,9,20,451.142,415.784,9,1
1,9,21,445.111,415.76,9,1
1,9,22,370.825,449.192,9,1
1,9,23,364.902,447.29,9,1
1,9,24,364.935,439.361,9,1
1,10,0,645.074,145.504,10,0
1,10,1,646.963,161.131,10,0
1,10,2,631.313,161.065,10,0
1,10,3,619.52,172.929,10,0
1,10,4,617.594,182.69,10,0
1,10,5,660.726,161.104,10,0
1,10,6,664.595,178.836,10,0
1,10,7,658.789,198.371,10,0
1,10,8,645.034,196.449,10,0
1,10,9,633.38,196.442,10,0
1,10,10,635.181,225.791,10,0
1,10,11,635.287,257.18,10,0
1,10,12,650.981,196.462,10,0
1,10,13,651.037,225.848,10,0
1,10,14,654.816,257.196,10,0
1,10,15,639.21,143.475,10,0
1,10,16,648.908,143.486,10,0
1,10,17,635.322,145.418,10,0
1,10,18,650.925,145.429,10,0
1,10,19,651.006,261.079,10,0
1,10,20,658.737,259.203,10,0
1,10,21,652.915,259.092,10,0
1,10,22,633.372,263.034,10,0
1,10,23,631.341,261.07,10,0
1,10,24,637.276,259.094,10,0
1,12,0,151.324,70.9753,12,0
1,12,1,155.31,84.6558,12,0
1,12,2,147.415,84.7239,12,0
1,12,3,147.362,100.482,12,0
1,12,4,149.472,84.7696,12,0
1,12,5,165.023,82.7963,12,0
1,12,6,169.013,100.385,12,0
1,12,7,161.142,102.318,12,0
1,12,8,163.035,116.01,12,0
1,12,9,151.419,116.084,12,0
1,12,10,0,0,12,0
1,12,11,0,0,12,0
1,12,12,165.089,114.172,12,0
1,12,13,164.972,123.914,12,0
1,12,14,163.085,147.479,12,0
1,12,15,149.406,69.1333,12,0
1,12,16,153.306,69.0978,12,0
1,12,17,149.367,70.9728,12,0
1,12,18,161.098,69.1413,12,0
1,12,19,165.011,145.448,12,0
1,12,20,163.16,147.372,12,0
1,12,21,163.086,149.361,12,0
1,12,22,0,0,12,0
1,12,23,0,0,12,0
1,12,24,0,0,12,0
1,13,0,946.69,69.1393,13,0
1,13,1,942.841,82.7376,13,0
1,13,2,930.977,80.8394,13,0
1,13,3,913.439,100.384,13,0
1,13,4,929.13,100.452,13,0
